,Game_ID,Session_ID,LineUp_ID,Game_Status_ID,Min,Lineup_Score,Oppo_Score,Oppo_FGA,Oppo_FGM,Oppo_FGm,Oppo_Two_FGA,Oppo_Two_FGM,Oppo_Two_FGm,Oppo_Three_FGA,Oppo_Three_FGM,Oppo_Three_FGm,Oppo_DefReb,Oppo_OffReb,Oppo_TtlReb,Oppo_FTA,Oppo_FTm,Oppo_FTM,Oppo_Ast,Oppo_Stl,Player_Name,Pts,OffReb,DefReb,TtlReb,FGA,FGM,FGm,Two_FGA,Two_FGM,Two_FGm,Three_FGA,Three_FGM,Three_FGm,Ast,Stl,FTA,FTM,FTm
833,12,2,8,1,0.2,0,0,1,0,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,12,2,8,1,0.2,0,0,1,0,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,Malik Howze,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
835,12,2,9,1,1.4,2,4,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,12,2,9,1,1.4,2,4,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,12,2,9,1,1.4,2,4,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,12,2,9,1,1.4,2,4,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,12,2,9,1,1.4,2,4,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Malik Howze,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
840,12,2,10,1,1.4333333330000002,1,2,2,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,Jake Digiorgio,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,12,2,10,1,1.4333333330000002,1,2,2,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,Anthony Mosley,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
842,12,2,10,1,1.4333333330000002,1,2,2,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,12,2,10,1,1.4333333330000002,1,2,2,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,12,2,10,1,1.4333333330000002,1,2,2,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,Malik Howze,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
845,12,2,11,1,0.083333333,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,12,2,11,1,0.083333333,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,12,2,11,1,0.083333333,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,12,2,11,1,0.083333333,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Max Hisatake,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,12,2,11,1,0.083333333,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Anthony Mosley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,13,1,1,2,4.2,5,5,6,2,4,3,1,2,3,1,2,1,1,2,0,0,0,1,1,Jake Digiorgio,2,0,1,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0
851,13,1,1,2,4.2,5,5,6,2,4,3,1,2,3,1,2,1,1,2,0,0,0,1,1,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,13,1,1,2,4.2,5,5,6,2,4,3,1,2,3,1,2,1,1,2,0,0,0,1,1,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,13,1,1,2,4.2,5,5,6,2,4,3,1,2,3,1,2,1,1,2,0,0,0,1,1,Quentin Forberg,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
854,13,1,1,2,4.2,5,5,6,2,4,3,1,2,3,1,2,1,1,2,0,0,0,1,1,Parker Joncus,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
855,13,1,2,2,0.05,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,13,1,2,2,0.05,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,13,1,2,2,0.05,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,13,1,2,2,0.05,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Jake Bruns,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,13,1,2,2,0.05,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Quentin Forberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,13,1,3,2,2.2833333330000003,0,8,4,4,0,4,4,0,0,0,0,2,0,2,1,1,0,3,1,Kohl Linder,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
861,13,1,3,2,2.2833333330000003,0,8,4,4,0,4,4,0,0,0,0,2,0,2,1,1,0,3,1,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,13,1,3,2,2.2833333330000003,0,8,4,4,0,4,4,0,0,0,0,2,0,2,1,1,0,3,1,Capriest Gardner,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
863,13,1,3,2,2.2833333330000003,0,8,4,4,0,4,4,0,0,0,0,2,0,2,1,1,0,3,1,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,13,1,3,2,2.2833333330000003,0,8,4,4,0,4,4,0,0,0,0,2,0,2,1,1,0,3,1,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,13,1,4,2,3.4666666669999997,9,2,4,1,3,3,1,2,1,0,1,1,1,2,0,0,0,1,0,Max Hisatake,4,1,0,1,2,2,0,2,2,0,0,0,0,0,1,0,0,0
866,13,1,4,2,3.4666666669999997,9,2,4,1,3,3,1,2,1,0,1,1,1,2,0,0,0,1,0,Quentin Forberg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,13,1,4,2,3.4666666669999997,9,2,4,1,3,3,1,2,1,0,1,1,1,2,0,0,0,1,0,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,13,1,4,2,3.4666666669999997,9,2,4,1,3,3,1,2,1,0,1,1,1,2,0,0,0,1,0,Malik Howze,3,0,1,1,3,1,2,2,0,2,1,1,0,1,0,0,0,0
869,13,1,4,2,3.4666666669999997,9,2,4,1,3,3,1,2,1,0,1,1,1,2,0,0,0,1,0,Jake Digiorgio,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
870,13,1,5,2,3.233333333,6,6,7,3,4,7,3,4,0,0,0,2,2,4,0,0,0,0,2,Malik Howze,4,0,0,0,3,1,2,1,1,0,2,0,2,1,0,2,2,0
871,13,1,5,2,3.233333333,6,6,7,3,4,7,3,4,0,0,0,2,2,4,0,0,0,0,2,Calvin Schmitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,13,1,5,2,3.233333333,6,6,7,3,4,7,3,4,0,0,0,2,2,4,0,0,0,0,2,Max Hisatake,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
873,13,1,5,2,3.233333333,6,6,7,3,4,7,3,4,0,0,0,2,2,4,0,0,0,0,2,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,13,1,5,2,3.233333333,6,6,7,3,4,7,3,4,0,0,0,2,2,4,0,0,0,0,2,Jake Digiorgio,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,13,1,6,2,1.3666666669999998,2,5,2,2,0,1,1,0,1,1,0,1,0,1,0,0,0,2,0,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,13,1,6,2,1.3666666669999998,2,5,2,2,0,1,1,0,1,1,0,1,0,1,0,0,0,2,0,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,13,1,6,2,1.3666666669999998,2,5,2,2,0,1,1,0,1,1,0,1,0,1,0,0,0,2,0,Calvin Schmitz,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
878,13,1,6,2,1.3666666669999998,2,5,2,2,0,1,1,0,1,1,0,1,0,1,0,0,0,2,0,Max Hisatake,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
879,13,1,6,2,1.3666666669999998,2,5,2,2,0,1,1,0,1,1,0,1,0,1,0,0,0,2,0,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,13,1,7,2,2.0333333330000003,2,7,3,2,1,2,1,1,1,1,0,1,1,2,2,0,2,1,1,Brett Ott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,13,1,7,2,2.0333333330000003,2,7,3,2,1,2,1,1,1,1,0,1,1,2,2,0,2,1,1,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
882,13,1,7,2,2.0333333330000003,2,7,3,2,1,2,1,1,1,1,0,1,1,2,2,0,2,1,1,Max Hisatake,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,0,2
883,13,1,7,2,2.0333333330000003,2,7,3,2,1,2,1,1,1,1,0,1,1,2,2,0,2,1,1,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,13,1,7,2,2.0333333330000003,2,7,3,2,1,2,1,1,1,1,0,1,1,2,2,0,2,1,1,Jake Digiorgio,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
885,13,1,8,2,2.983333333,10,3,1,1,0,1,1,0,0,0,0,2,1,3,3,2,1,1,0,Jake Bruns,3,0,0,0,2,1,1,0,0,0,2,1,1,1,0,0,0,0
886,13,1,8,2,2.983333333,10,3,1,1,0,1,1,0,0,0,0,2,1,3,3,2,1,1,0,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,13,1,8,2,2.983333333,10,3,1,1,0,1,1,0,0,0,0,2,1,3,3,2,1,1,0,Malik Howze,4,0,0,0,2,1,1,2,1,1,0,0,0,0,0,2,2,0
888,13,1,8,2,2.983333333,10,3,1,1,0,1,1,0,0,0,0,2,1,3,3,2,1,1,0,Parker Joncus,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
889,13,1,8,2,2.983333333,10,3,1,1,0,1,1,0,0,0,0,2,1,3,3,2,1,1,0,Jake Digiorgio,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
890,13,1,9,2,0.38333333299999994,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,13,1,9,2,0.38333333299999994,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Jake Bruns,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
892,13,1,9,2,0.38333333299999994,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
893,13,1,9,2,0.38333333299999994,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,13,1,9,2,0.38333333299999994,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,13,2,1,2,0.7666666670000001,0,4,1,1,0,1,1,0,0,0,0,0,0,0,2,0,2,1,1,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,13,2,1,2,0.7666666670000001,0,4,1,1,0,1,1,0,0,0,0,0,0,0,2,0,2,1,1,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,13,2,1,2,0.7666666670000001,0,4,1,1,0,1,1,0,0,0,0,0,0,0,2,0,2,1,1,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,13,2,1,2,0.7666666670000001,0,4,1,1,0,1,1,0,0,0,0,0,0,0,2,0,2,1,1,Quentin Forberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,13,2,1,2,0.7666666670000001,0,4,1,1,0,1,1,0,0,0,0,0,0,0,2,0,2,1,1,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,13,2,2,2,0.4,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,13,2,2,2,0.4,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,13,2,2,2,0.4,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,13,2,2,2,0.4,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,13,2,2,2,0.4,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,Quentin Forberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,13,2,3,2,5.5,15,10,3,2,1,2,1,1,1,1,0,1,0,1,7,2,5,0,2,Max Hisatake,6,0,0,0,3,3,0,3,3,0,0,0,0,1,0,0,0,0
906,13,2,3,2,5.5,15,10,3,2,1,2,1,1,1,1,0,1,0,1,7,2,5,0,2,Parker Joncus,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
907,13,2,3,2,5.5,15,10,3,2,1,2,1,1,1,1,0,1,0,1,7,2,5,0,2,Malik Howze,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0
908,13,2,3,2,5.5,15,10,3,2,1,2,1,1,1,1,0,1,0,1,7,2,5,0,2,Jake Digiorgio,2,0,2,2,2,1,1,2,1,1,0,0,0,0,1,0,0,0
909,13,2,3,2,5.5,15,10,3,2,1,2,1,1,1,1,0,1,0,1,7,2,5,0,2,Jake Bruns,3,0,0,0,1,1,0,0,0,0,1,1,0,2,0,0,0,0
910,13,2,4,2,3.683333333,1,4,4,1,3,3,1,2,1,0,1,1,1,2,3,1,2,0,2,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,13,2,4,2,3.683333333,1,4,4,1,3,3,1,2,1,0,1,1,1,2,3,1,2,0,2,Parker Joncus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
912,13,2,4,2,3.683333333,1,4,4,1,3,3,1,2,1,0,1,1,1,2,3,1,2,0,2,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,13,2,4,2,3.683333333,1,4,4,1,3,3,1,2,1,0,1,1,1,2,3,1,2,0,2,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,13,2,4,2,3.683333333,1,4,4,1,3,3,1,2,1,0,1,1,1,2,3,1,2,0,2,Jake Bruns,0,0,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0
915,13,2,5,2,1.8,5,0,2,0,2,2,0,2,0,0,0,1,0,1,0,0,0,0,0,Max Hisatake,3,0,1,1,1,0,1,1,0,1,0,0,0,0,0,4,3,1
916,13,2,5,2,1.8,5,0,2,0,2,2,0,2,0,0,0,1,0,1,0,0,0,0,0,Jake Bruns,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
917,13,2,5,2,1.8,5,0,2,0,2,2,0,2,0,0,0,1,0,1,0,0,0,0,0,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,13,2,5,2,1.8,5,0,2,0,2,2,0,2,0,0,0,1,0,1,0,0,0,0,0,Malik Howze,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
919,13,2,5,2,1.8,5,0,2,0,2,2,0,2,0,0,0,1,0,1,0,0,0,0,0,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
920,13,2,6,2,5.833333333,19,17,10,5,5,5,4,1,5,1,4,3,3,6,7,1,6,3,0,Parker Joncus,4,0,0,0,2,1,1,0,0,0,2,1,1,0,0,2,1,1
921,13,2,6,2,5.833333333,19,17,10,5,5,5,4,1,5,1,4,3,3,6,7,1,6,3,0,Jake Bruns,2,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
922,13,2,6,2,5.833333333,19,17,10,5,5,5,4,1,5,1,4,3,3,6,7,1,6,3,0,Capriest Gardner,2,0,1,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0
923,13,2,6,2,5.833333333,19,17,10,5,5,5,4,1,5,1,4,3,3,6,7,1,6,3,0,Malik Howze,10,0,1,1,1,1,0,0,0,0,1,1,0,1,1,8,7,1
924,13,2,6,2,5.833333333,19,17,10,5,5,5,4,1,5,1,4,3,3,6,7,1,6,3,0,Jake Digiorgio,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1
925,13,2,7,2,0.45,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Quentin Forberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,13,2,7,2,0.45,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Parker Joncus,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
927,13,2,7,2,0.45,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,13,2,7,2,0.45,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
929,13,2,7,2,0.45,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,13,2,8,2,1.5,4,5,3,2,1,1,1,0,2,1,1,0,1,1,0,0,0,2,0,Max Hisatake,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
931,13,2,8,2,1.5,4,5,3,2,1,1,1,0,2,1,1,0,1,1,0,0,0,2,0,Quentin Forberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,13,2,8,2,1.5,4,5,3,2,1,1,1,0,2,1,1,0,1,1,0,0,0,2,0,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,13,2,8,2,1.5,4,5,3,2,1,1,1,0,2,1,1,0,1,1,0,0,0,2,0,Malik Howze,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0
934,13,2,8,2,1.5,4,5,3,2,1,1,1,0,2,1,1,0,1,1,0,0,0,2,0,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,14,1,1,2,5.916666667,10,16,11,7,4,10,7,3,1,0,1,2,2,4,2,0,2,5,1,Jake Digiorgio,5,1,0,1,2,2,0,2,2,0,0,0,0,0,0,2,1,1
936,14,1,1,2,5.916666667,10,16,11,7,4,10,7,3,1,0,1,2,2,4,2,0,2,5,1,Max Hisatake,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0
937,14,1,1,2,5.916666667,10,16,11,7,4,10,7,3,1,0,1,2,2,4,2,0,2,5,1,Jake Bruns,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0
938,14,1,1,2,5.916666667,10,16,11,7,4,10,7,3,1,0,1,2,2,4,2,0,2,5,1,Malik Howze,5,0,2,2,1,1,0,0,0,0,1,1,0,0,0,2,2,0
939,14,1,1,2,5.916666667,10,16,11,7,4,10,7,3,1,0,1,2,2,4,2,0,2,5,1,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,14,1,2,2,1.25,2,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,14,1,2,2,1.25,2,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,14,1,2,2,1.25,2,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,Jake Bruns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,14,1,2,2,1.25,2,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,14,1,2,2,1.25,2,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,Parker Joncus,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
945,14,1,3,2,2.266666667,4,3,3,1,2,2,0,2,1,1,0,1,0,1,0,0,0,1,0,Capriest Gardner,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,14,1,3,2,2.266666667,4,3,3,1,2,2,0,2,1,1,0,1,0,1,0,0,0,1,0,Jake Digiorgio,2,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0
947,14,1,3,2,2.266666667,4,3,3,1,2,2,0,2,1,1,0,1,0,1,0,0,0,1,0,Max Hisatake,2,0,1,1,1,0,1,1,0,1,0,0,0,0,0,2,2,0
948,14,1,3,2,2.266666667,4,3,3,1,2,2,0,2,1,1,0,1,0,1,0,0,0,1,0,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,14,1,3,2,2.266666667,4,3,3,1,2,2,0,2,1,1,0,1,0,1,0,0,0,1,0,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,14,1,4,2,0.683333333,0,2,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,Quentin Forberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,14,1,4,2,0.683333333,0,2,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,14,1,4,2,0.683333333,0,2,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,Jake Digiorgio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,14,1,4,2,0.683333333,0,2,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,Max Hisatake,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
954,14,1,4,2,0.683333333,0,2,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,Malik Howze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,14,1,5,2,3.483333333,2,12,8,5,3,5,3,2,3,2,1,3,2,5,0,0,0,4,1,Calvin Schmitz,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
956,14,1,5,2,3.483333333,2,12,8,5,3,5,3,2,3,2,1,3,2,5,0,0,0,4,1,Quentin Forberg,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
957,14,1,5,2,3.483333333,2,12,8,5,3,5,3,2,3,2,1,3,2,5,0,0,0,4,1,Jake Digiorgio,2,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0
958,14,1,5,2,3.483333333,2,12,8,5,3,5,3,2,3,2,1,3,2,5,0,0,0,4,1,Max Hisatake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,14,1,5,2,3.483333333,2,12,8,5,3,5,3,2,3,2,1,3,2,5,0,0,0,4,1,Malik Howze,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,14,1,6,2,2.183333333,5,5,2,1,1,2,1,1,0,0,0,1,0,1,4,1,3,1,0,Brett Ott,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
961,14,1,6,2,2.183333333,5,5,2,1,1,2,1,1,0,0,0,1,0,1,4,1,3,1,0,Jake Bruns,2,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
962,14,1,6,2,2.183333333,5,5,2,1,1,2,1,1,0,0,0,1,0,1,4,1,3,1,0,Kohl Linder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
963,14,1,6,2,2.183333333,5,5,2,1,1,2,1,1,0,0,0,1,0,1,4,1,3,1,0,Parker Joncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,14,1,6,2,2.183333333,5,5,2,1,1,2,1,1,0,0,0,1,0,1,4,1,3,1,0,Calvin Schmitz,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
965,14,1,7,2,1.9333333330000002,5,3,3,1,2,1,0,1,2,1,1,3,0,3,0,0,0,1,0,Jake Digiorgio,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1
966,14,1,7,2,1.9333333330000002,5,3,3,1,2,1,0,1,2,1,1,3,0,3,0,0,0,1,0,Malik Howze,3,0,1,1,2,1,1,1,1,0,1,0,1,0,0,1,1,0
967,14,1,7,2,1.9333333330000002,5,3,3,1,2,1,0,1,2,1,1,3,0,3,0,0,0,1,0,Max Hisatake,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3
968,14,1,7,2,1.9333333330000002,5,3,3,1,2,1,0,1,2,1,1,3,0,3,0,0,0,1,0,Jake Bruns,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
969,14,1,7,2,1.9333333330000002,5,3,3,1,2,1,0,1,2,1,1,3,0,3,0,0,0,1,0,Calvin Schmitz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,14,1,8,2,1.266666667,2,2,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,Capriest Gardner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
